'lat','long','ppm'
15.391578015637542, 73.88031729915689, 'Ammonia = 41.3490723823 ppm Smoke = 21.8774287281 ppm Thu Apr 27 14:57:11 2017'
15.391578015637542, 73.88031729915689, 'Ammonia = 26.9199803344 ppm Smoke = 15.7024291753 ppm Thu Apr 27 14:57:14 2017'
15.391578015637542, 73.88031729915689, 'Ammonia = 25.020298639 ppm Smoke = 14.8391092573 ppm Thu Apr 27 14:57:16 2017'
15.391578015637542, 73.88031729915689, 'Ammonia = 22.1891793948 ppm Smoke = 13.5241239058 ppm Thu Apr 27 14:57:19 2017'
15.391578015637542, 73.88031729915689, 'Ammonia = 10.9110933993 ppm Smoke = 7.81444630247 ppm Thu Apr 27 14:57:22 2017'
15.391578015637542, 73.88031729915689, 'Ammonia = 6.61181916397 ppm Smoke = 5.30632046042 ppm Thu Apr 27 14:57:27 2017'
15.391277259713391, 73.87977793943938, 'Ammonia = 2.37567808776 ppm Smoke = 2.40597113092 ppm Thu Apr 27 14:57:30 2017'
15.391277259713391, 73.87977793943938, 'Ammonia = 1.42693358382 ppm Smoke = 1.62263592458 ppm Thu Apr 27 14:57:35 2017'
15.391277259713391, 73.87977793943938, 'Ammonia = 0.50913129303 ppm Smoke = 0.731759678012 ppm Thu Apr 27 14:57:37 2017'
15.391277259713391, 73.87977793943938, 'Ammonia = 0.373476078777 ppm Smoke = 0.575950133769 ppm Thu Apr 27 14:57:40 2017'
15.391277259713391, 73.87977793943938, 'Ammonia = 0.368246688158 ppm Smoke = 0.56970856342 ppm Thu Apr 27 14:57:43 2017'
15.391273809060108, 73.88030327612707, 'Ammonia = 1.60425293895 ppm Smoke = 1.77635194354 ppm Thu Apr 27 14:57:45 2017'
15.391273809060108, 73.88030327612707, 'Ammonia = 0.861231958497 ppm Smoke = 1.09843573063 ppm Thu Apr 27 14:57:51 2017'
15.391273809060108, 73.88030327612707, 'Ammonia = 0.656269857571 ppm Smoke = 0.890356056445 ppm Thu Apr 27 14:57:53 2017'
15.391273809060108, 73.88030327612707, 'Ammonia = 1.43417143761 ppm Smoke = 1.6289922115 ppm Thu Apr 27 14:57:56 2017'
